,epoch,loss_mean,loss_std,proposal_width,acceptance_rate,walltime
157,157,0.0117893535643816,0.007548190653324127,"tensor(0.6377, device='cuda:0')","tensor(0.5208, device='cuda:0')",0.015058573000715114
158,158,0.01133684255182743,0.007422305643558502,"tensor(0.6509, device='cuda:0')","tensor(0.5081, device='cuda:0')",0.012036258995067328
159,159,0.010854142718017101,0.007201664615422487,"tensor(0.6472, device='cuda:0')","tensor(0.4939, device='cuda:0')",0.011436007000156678
160,160,0.010574392974376678,0.007392335217446089,"tensor(0.6182, device='cuda:0')","tensor(0.4961, device='cuda:0')",0.011228982999455184
161,161,0.010579761117696762,0.007425831630825996,"tensor(0.6354, device='cuda:0')","tensor(0.5098, device='cuda:0')",0.011434800995630212
162,162,0.01014893688261509,0.007277307566255331,"tensor(0.6465, device='cuda:0')","tensor(0.5027, device='cuda:0')",0.011390962994482834
163,163,0.009919099509716034,0.007210306357592344,"tensor(0.6256, device='cuda:0')","tensor(0.5020, device='cuda:0')",0.011329650005791336
164,164,0.009519658982753754,0.0068136174231767654,"tensor(0.6384, device='cuda:0')","tensor(0.5002, device='cuda:0')",0.01291632200445747
165,165,0.009185073897242546,0.006650000344961882,"tensor(0.6456, device='cuda:0')","tensor(0.5107, device='cuda:0')",0.011209714000870008
166,166,0.008927502669394016,0.006740061566233635,"tensor(0.6372, device='cuda:0')","tensor(0.5027, device='cuda:0')",0.012536927999462932
167,167,0.008669566363096237,0.006613064091652632,"tensor(0.6246, device='cuda:0')","tensor(0.5076, device='cuda:0')",0.017698269002721645
168,168,0.008629623800516129,0.006603209767490625,"tensor(0.6396, device='cuda:0')","tensor(0.4998, device='cuda:0')",0.012342472000455018
169,169,0.008016668260097504,0.006198326591402292,"tensor(0.6255, device='cuda:0')","tensor(0.4880, device='cuda:0')",0.012824571997043677
170,170,0.00805707648396492,0.006566980388015509,"tensor(0.6532, device='cuda:0')","tensor(0.5005, device='cuda:0')",0.013081953002256341
171,171,0.0078244274482131,0.006553656421601772,"tensor(0.6454, device='cuda:0')","tensor(0.5146, device='cuda:0')",0.016599913004029077
172,172,0.007524275686591864,0.005995430517941713,"tensor(0.6327, device='cuda:0')","tensor(0.4944, device='cuda:0')",0.01272980700014159
173,173,0.0072681354358792305,0.00606969278305769,"tensor(0.6304, device='cuda:0')","tensor(0.5012, device='cuda:0')",0.012384472000121605
174,174,0.007102856412529945,0.005965449381619692,"tensor(0.6242, device='cuda:0')","tensor(0.5032, device='cuda:0')",0.01246328200068092
175,175,0.007002151571214199,0.006136169657111168,"tensor(0.6575, device='cuda:0')","tensor(0.5066, device='cuda:0')",0.014765897998586297
176,176,0.006875332444906235,0.0061704376712441444,"tensor(0.6359, device='cuda:0')","tensor(0.4963, device='cuda:0')",0.014754003997950349
177,177,0.006574970670044422,0.006230034865438938,"tensor(0.6406, device='cuda:0')","tensor(0.4951, device='cuda:0')",0.012822744000004604
178,178,0.006518928334116936,0.006078044883906841,"tensor(0.6410, device='cuda:0')","tensor(0.4963, device='cuda:0')",0.013448897996568121
179,179,0.006254705134779215,0.006072854157537222,"tensor(0.6305, device='cuda:0')","tensor(0.4961, device='cuda:0')",0.011552454998309258
180,180,0.0061239381320774555,0.005435221828520298,"tensor(0.6345, device='cuda:0')","tensor(0.5027, device='cuda:0')",0.011031692993128672
181,181,0.005889286287128925,0.005473150871694088,"tensor(0.6350, device='cuda:0')","tensor(0.5046, device='cuda:0')",0.012513267000031192
182,182,0.005958171561360359,0.006019773427397013,"tensor(0.6367, device='cuda:0')","tensor(0.4902, device='cuda:0')",0.011204533002455719
183,183,0.005817062221467495,0.0057942927815020084,"tensor(0.6367, device='cuda:0')","tensor(0.4973, device='cuda:0')",0.011549488997843582
184,184,0.005765567068010569,0.00596629036590457,"tensor(0.6309, device='cuda:0')","tensor(0.5105, device='cuda:0')",0.01115828500041971
185,185,0.005445349030196667,0.005491754971444607,"tensor(0.6205, device='cuda:0')","tensor(0.4934, device='cuda:0')",0.01193352499831235
186,186,0.005338612478226423,0.005553090944886208,"tensor(0.6547, device='cuda:0')","tensor(0.5007, device='cuda:0')",0.011648426996544003
187,187,0.005354835651814938,0.005494233220815659,"tensor(0.6374, device='cuda:0')","tensor(0.4976, device='cuda:0')",0.01208436000160873
188,188,0.005194865167140961,0.0055693211033940315,"tensor(0.6419, device='cuda:0')","tensor(0.5044, device='cuda:0')",0.011446821998106316
189,189,0.00507771410048008,0.005507442634552717,"tensor(0.6262, device='cuda:0')","tensor(0.5042, device='cuda:0')",0.011397827001928817
190,190,0.005058538168668747,0.00540669122710824,"tensor(0.6363, device='cuda:0')","tensor(0.4954, device='cuda:0')",0.011273265001364052
191,191,0.004932650364935398,0.005397212225943804,"tensor(0.6249, device='cuda:0')","tensor(0.4841, device='cuda:0')",0.01103172200237168
192,192,0.004699139855802059,0.005075890105217695,"tensor(0.6442, device='cuda:0')","tensor(0.5010, device='cuda:0')",0.011231661999772768
193,193,0.004599003121256828,0.0053290813229978085,"tensor(0.6376, device='cuda:0')","tensor(0.4922, device='cuda:0')",0.011223554996831808
194,194,0.004509652499109507,0.0049714758060872555,"tensor(0.6289, device='cuda:0')","tensor(0.5027, device='cuda:0')",0.01138314700074261
195,195,0.004618597682565451,0.005352215841412544,"tensor(0.6257, device='cuda:0')","tensor(0.4949, device='cuda:0')",0.010887716998695396
196,196,0.004499081987887621,0.005079697817564011,"tensor(0.6273, device='cuda:0')","tensor(0.5042, device='cuda:0')",0.011362434001057409
197,197,0.004438633564859629,0.005238969344645739,"tensor(0.6260, device='cuda:0')","tensor(0.4983, device='cuda:0')",0.011973769003816415
198,198,0.004365330561995506,0.005024425219744444,"tensor(0.6269, device='cuda:0')","tensor(0.4805, device='cuda:0')",0.011389826002414338
199,199,0.004239852074533701,0.005017807707190514,"tensor(0.6341, device='cuda:0')","tensor(0.4973, device='cuda:0')",0.010927745002845768
200,200,0.004209200851619244,0.004992205183953047,"tensor(0.6295, device='cuda:0')","tensor(0.4934, device='cuda:0')",0.01196925800468307
201,201,0.004094673786312342,0.004749119281768799,"tensor(0.6432, device='cuda:0')","tensor(0.5112, device='cuda:0')",0.011019932004273869
202,202,0.004213763400912285,0.005259188823401928,"tensor(0.6596, device='cuda:0')","tensor(0.5071, device='cuda:0')",0.01137727800232824
